QS World University Rankings by Faculty Area,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
301-350,351-400,Indian Institute of Technology Madras (IITM),India,67.9,77.6,59.2,40.5,19.5,
301-350,251-300,Jagiellonian University,Poland,54,61,70.5,51.8,52.2,
301-350,251-300,Johannes Gutenberg Universität Mainz,Germany,47.1,52.9,80.7,62.4,58.9,
301-350,251-300,Masaryk University,Czech Republic,54.5,49.7,72.6,53.7,57.4,
301-350,301-350,Nankai University,China (Mainland),49.9,56.9,81.6,64.6,28.5,
301-350,301-350,National and Kapodistrian University of Athens,Greece,47.4,54.3,76.8,61,61,
301-350,251-300,National Yang Ming Chiao Tung University,Taiwan,53.9,67.1,74.7,55.9,36,
301-350,301-350,Northeastern University,United States,50,53.3,81.5,58.3,52.9,
301-350,251-300,Novosibirsk State University,Russia,63.8,74.5,61.9,43.4,27.2,
301-350,,Politecnico di Milano,Italy,54.1,73.7,72.6,49.8,44.2,
301-350,351-400,Shanghai University,China (Mainland),52.6,54.4,81.3,55.9,33.2,
301-350,301-350,Stellenbosch University,South Africa,53.3,54.1,72.9,52.3,61.1,
301-350,251-300,Swansea University,United Kingdom,59.1,68.3,71.9,45.1,41.3,
301-350,351-400,Tecnológico de Monterrey,Mexico,54.5,79.6,66.4,44.8,50.9,
301-350,301-350,The Hong Kong Polytechnic University,Hong Kong SAR,50.5,65.2,82.1,53.5,32.3,
301-350,301-350,"The University of Newcastle, Australia (UON)",Australia,50.5,61.9,79.5,53.1,43.9,
301-350,,Tokyo Medical and Dental University (TMDU),Japan,53.3,57.7,74.8,55.7,48,
301-350,301-350,Tongji University,China (Mainland),47,52,81.1,67.6,31,
301-350,251-300,Tufts University,United States,46.8,57.9,81.1,61,51.6,
301-350,,Università Cattolica del Sacro Cuore,Italy,50.2,66.3,75.3,54.2,51.7,
301-350,251-300,Université de Lille,France,47.7,49.3,78.3,59.6,58.8,
301-350,301-350,University of Bath,United Kingdom,52,67.2,73.1,49.8,47.4,
301-350,401-450,University of Cincinnati,United States,41.8,54.5,83.4,64.7,55.7,
301-350,301-350,University of Coimbra,Portugal,52.3,47.5,74.7,52.8,60.2,
301-350,351-400,University of Connecticut,United States,46.3,50.3,81.9,61.6,50.4,
301-350,351-400,University of Granada,Spain,51.1,59.4,73.9,52.8,61.6,
301-350,351-400,University of Iowa,United States,42.5,57.1,83.2,64.7,52.1,
301-350,301-350,University of Kansas,United States,43.3,57.7,80.5,61,54,
301-350,251-300,University of Leicester,United Kingdom,52.9,51.1,79,55.1,48.9,
301-350,351-400,University of Milano-Bicocca ,Italy,51.3,59.7,76.5,53.3,45,
301-350,301-350,University of Navarra,Spain,46.3,65.6,84.7,57.6,44.8,
301-350,351-400,University of Nebraska - Lincoln,United States,48.5,56.4,78,56.1,49.6,
301-350,301-350,University of Pretoria,South Africa,49.3,56.5,72.6,50.8,70,
301-350,301-350,University of Reading,United Kingdom,57.6,67,66,47.6,45.6,
301-350,301-350,University of Rochester,United States,46.5,53.3,82.4,64.6,49.4,
301-350,301-350,University of Saskatchewan,Canada,52.4,49.9,75.8,54.6,52,
301-350,301-350,University of South Florida,United States,43.5,35.8,82.9,68.7,65.9,
301-350,251-300,University of Southern Denmark (SDU),Denmark,47.9,55.1,78.8,59.3,59.5,
301-350,251-300,University of Turku,Finland,50.2,55,80.1,58.9,52.2,
351-400,301-350,Ain Shams University ,Egypt,52.2,62.8,69.8,46.4,57,
351-400,351-400,American University of Beirut (AUB),Lebanon,54.6,64.4,64.9,45.4,44.8,
351-400,401-450,Banaras Hindu University,India,54,56.4,74.2,50.3,33,
351-400,351-400,Beijing Institute of Technology,China (Mainland),53.3,61.2,78.4,51.1,23.7,
351-400,401-450,Ben-Gurion University of The Negev,Israel,47.1,51.2,78.1,57.6,43.6,
351-400,301-350,China Medical University Taichung,Taiwan,50,55.2,77,58.7,37,
351-400,351-400,City University of New York,United States,46.7,51.8,81.8,53.7,50.9,
351-400,351-400,Deakin University,Australia,48.7,58.1,76.2,50.3,48.5,
351-400,401-450,Eindhoven University of Technology,Netherlands,49.1,66.2,74.7,51.3,35.9,
351-400,301-350,Florida State University,United States,52.8,50.2,77.3,54.9,39,
351-400,351-400,Griffith University,Australia,46.3,55.9,77.7,54.6,53.6,
351-400,401-450,Hacettepe University ,Turkey,47,64.2,70.5,47,61.5,
351-400,301-350,Institut Polytechnique de Paris,France,55.6,65.1,65.8,46.7,33.6,
351-400,301-350,Instituto Politécnico Nacional (IPN),Mexico,57.3,70.1,64.8,47.3,32.8,
351-400,351-400,Jawaharlal Nehru University,India,65.1,63.3,63.5,43.8,26.2,
351-400,351-400,Justus-Liebig-University Giessen,Germany,47.9,40.4,76.8,57.6,62,
351-400,301-350,Kobe University,Japan,57.1,56.1,70.8,49.5,38.8,
351-400,351-400,Linköping University,Sweden,47.2,53.8,77.2,51.1,51.9,
351-400,301-350,Macquarie University,Australia,47.3,58.1,81.2,55.1,46.6,
351-400,401-450,Mayo Medical School,United States,50.1,49.3,75.9,53.3,39.8,
351-400,351-400,Qatar University,Qatar,47.2,59.8,71.1,48.7,58.1,
351-400,351-400,Quaid-i-Azam University,Pakistan,53.1,61.6,71.5,49.3,43,
351-400,351-400,Ruhr-Universität Bochum,Germany,46.7,40.8,83.3,55.3,47.3,
351-400,301-350,Shandong University,China (Mainland),48.8,52.2,74.6,64.6,34.2,
351-400,351-400,Simon Fraser University,Canada,49.8,57.5,78.9,53.5,37.1,
351-400,351-400,Taipei Medical University (TMU),Taiwan,49.9,66.9,73.2,52.1,41.2,
351-400,401-450,Tehran University of Medical Sciences,"Iran, Islamic Republic of",45.9,33.5,72,61,69,
351-400,351-400,"The University of Tennessee, Knoxville",United States,43.1,55,78.8,63.5,54.9,
351-400,451-500,Tulane University,United States,43,40.8,77.4,56.6,66.6,
351-400,301-350,Ulsan National Institute of Science and Technology (UNIST),South Korea,52.7,60,75.6,52.8,20.7,
351-400,351-400,United Arab Emirates University,United Arab Emirates,55.8,64.2,62.7,44.8,54.8,
351-400,351-400,Universidad de Antioquia,Colombia,58,65,64.2,42,40.4,
351-400,351-400,Universidad Politécnica de Madrid (UPM),Spain,49.3,62.6,85,46.4,41.4,
351-400,351-400,Universidade Federal de São Paulo,Brazil,52.3,54,67.7,49,57,
351-400,301-350,Università degli Studi di Pavia,Italy,41.7,60.4,78,57.4,56.4,
351-400,351-400,Universität Konstanz,Germany,59,54.8,64.9,45.1,37.2,
351-400,,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),Spain,44.1,62.4,79.2,55.7,48.2,
351-400,351-400,Université Côte d\'Azur,France,47.8,38.7,81.2,60.4,47,
351-400,301-350,Universiti Kebangsaan Malaysia (UKM),Malaysia,56.3,65.4,67.5,46,48.9,
351-400,301-350,University at Buffalo SUNY,United States,42,54.1,81.5,57.2,54.3,
351-400,301-350,University of Galway,Ireland,53.2,65.1,73.5,49,43.5,
351-400,301-350,University of Hawaiʻi at Mānoa,United States,47.3,66.9,79.1,51.6,49.7,
351-400,301-350,"University of Missouri, Columbia",United States,48.4,50.8,76.4,58.5,45,
351-400,351-400,University of Sussex,United Kingdom,50,49.5,72.4,51.1,49.5,
351-400,351-400,University of Technology Sydney,Australia,44.1,61.6,79.4,53.7,53.1,
351-400,401-450,University of Witwatersrand,South Africa,44.6,55.9,72.3,47.3,77.4,
351-400,301-350,University Ulm,Germany,45.6,50.9,81.3,59.6,50.5,
351-400,451-500,Vellore Institute of Technology (VIT),India,53.7,62.4,68.6,49,36.3,
351-400,301-350,Xi’an Jiaotong University,China (Mainland),42.8,57.3,78.1,64,35,
351-400,401-450,Yeshiva University,United States,33.1,36.5,90.5,76.7,59.1,
401-450,351-400,Ajou University ,South Korea,51.5,56.1,77,48.4,27,
401-450,401-450,Alexandria University ,Egypt,50.2,60.6,69,43.1,54.1,
401-450,401-450,"All India Institute of Medical Sciences, New Delhi",India,52.2,55.2,70.3,49,41.1,
401-450,401-450,Chiang Mai University,Thailand,51.1,58.9,67.1,45.7,53.3,
401-450,401-450,Chiba University,Japan,50.5,52.1,73.4,53.1,35.4,
401-450,351-400,Chung-Ang University (CAU),South Korea,54.2,60.2,70.9,47,27.4,
401-450,401-450,Curtin University,Australia,43.9,60,77.8,51.1,46.8,
401-450,,Daegu Gyeongbuk Institute of Science and Technology (DGIST),South Korea,59.3,77.4,58.8,42.7,12.7,
401-450,401-450,Hiroshima University,Japan,50.2,47.1,68.9,51.6,43.2,
401-450,451-500,Indian Institute of Technology Guwahati (IITG),India,59.5,63,62.9,42.7,24.5,
401-450,351-400,Jeonbuk National University,South Korea,54,54.2,71.4,47.8,34,
401-450,401-450,Jilin University,China (Mainland),39.3,61.3,78.5,64.7,30.5,
401-450,401-450,Kansas State University ,United States,42.4,58.5,73.7,54.2,50.7,
401-450,401-450,Kasetsart University,Thailand,59.6,59.6,58.3,37.2,40.6,
401-450,351-400,Kazan (Volga region) Federal University,Russia,57.1,62.7,60.9,42.7,41.9,
401-450,351-400,Konkuk University ,South Korea,48,47.9,75.9,55.3,42.6,
401-450,301-350,Kyung Hee University,South Korea,46.4,60.5,74.2,55.9,36.1,
401-450,401-450,Lancaster University,United Kingdom,52.3,61.1,65.8,44.8,46.5,
401-450,401-450,Massey University,New Zealand,50.9,68.1,63.8,43.4,56.6,
401-450,351-400,Medizinische Universität Graz,Austria,45.8,30.4,81.4,55.9,54.6,
401-450,401-450,Nanjing Agricultural University,China (Mainland),45.8,43.1,74.3,59.1,46.4,
401-450,351-400,National Chung Hsing University,Taiwan,56.4,61.5,66,44.4,30.2,
401-450,451-500,Palacký University Olomouc,Czech Republic,45.9,49.6,71.6,50.8,54.6,
401-450,351-400,RMIT University,Australia,43.2,58.3,76.9,50.6,43.4,
401-450,401-450,South China University of Technology,China (Mainland),41.4,40.9,80.6,61.7,39.6,
401-450,451-500,Universidad de Concepción,Chile,53.5,68.7,58.8,39.7,49.8,
401-450,301-350,Universidad Nacional de Colombia,Colombia,62.8,76.2,55.8,37.6,29.6,
401-450,,Universidad Nacional de La Plata (UNLP),Argentina,56.6,69.4,62.7,40.1,37.2,
401-450,351-400,Universidade de Santiago de Compostela,Spain,47.4,55.8,74.6,49,48.6,
401-450,351-400,Universidade Federal do Rio Grande Do Sul ,Brazil,50.7,59.9,68.2,47.8,47.6,
401-450,351-400,Universidade Nova de Lisboa,Portugal,47.7,50.4,72.3,50.8,56.8,
401-450,501-550,Università Vita-Salute San Raffaele,Italy,40.6,44.8,81.5,55.7,49.3,
401-450,401-450,Universität Duisburg-Essen,Germany,37.7,39.4,81.1,64.3,57.3,
401-450,451-500,Universität Regensburg,Germany,40.8,38.9,80.8,59.3,48.3,
401-450,,Université de Lorraine,France,43.7,38.1,80,50.1,56.4,
401-450,451-500,Universiti Teknologi Malaysia ,Malaysia,57.3,59.5,62.4,43.1,37,
401-450,451-500,"University of Agriculture, Faisalabad ",Pakistan,50.1,60,69,46,41.4,
401-450,401-450,University of Bari,Italy,42,46.9,75.4,56.6,66.1,
401-450,401-450,University of Crete,Greece,48.9,47.8,74.8,53.3,44.7,
401-450,451-500,University of Debrecen,Hungary,49.4,56.8,70.7,47.3,42.4,
401-450,451-500,University of Delaware,United States,39.4,41.7,90.7,56.6,35.8,
401-450,401-450,University of Kwazulu-Natal,South Africa,42.6,50.6,75.1,50.3,61.1,
401-450,401-450,University of Manitoba,Canada,41.3,60.9,75.1,54.4,52.7,
401-450,451-500,University of Minho,Portugal,45.5,43.2,77.3,54,46.2,
401-450,401-450,University of New Mexico,United States,39.7,48.6,81.1,57.2,51.4,
401-450,351-400,University of Salamanca,Spain,50.8,54.6,68.9,45.4,43.9,
401-450,401-450,University of Strathclyde,United Kingdom,48.6,60.9,68.4,46.7,52,
401-450,351-400,University of Tasmania,Australia,48.1,53.4,77,48.4,44.7,
401-450,401-450,University of Tehran,"Iran, Islamic Republic of",49.3,40.6,72.1,51.3,47.2,
401-450,,University of the Basque Country,Spain,43.2,42.4,79.4,56.8,52.4,
401-450,351-400,University of Wollongong,Australia,44.7,57.1,76.2,51.1,48.5,
401-450,401-450,Waseda University,Japan,53.3,67.7,66.1,47.8,33.4,
451-500,451-500, Western Sydney University,Australia,45.1,55.1,70.2,45.7,49.4,
451-500,501-550,Ankara Üniversitesi,Turkey,50,58.1,62.6,42.4,44.5,
451-500,551-600,Anna University,India,48.5,69.6,63.3,47.8,30.5,
451-500,451-500,Aristotle University of Thessaloniki,Greece,40.5,56.7,72.7,49.8,53.3,
451-500,451-500,Catania University,Italy,40.2,46.2,75.5,52.6,45.4,
451-500,551-600,Central South University,China (Mainland),37.4,44.4,78.8,69.9,30.2,
451-500,501-550,Chang Gung University,Taiwan,43.2,55.7,74.1,54.9,35,
451-500,501-550,COMSATS University Islamabad,Pakistan,45,55.7,69.5,46.7,56.5,
451-500,451-500,Flinders University,Australia,43.4,48.9,71.1,50.1,52.2,
451-500,451-500,Florida International University,United States,44.3,43.2,71.9,48.4,55.9,
451-500,451-500,Indian Institute of Technology Kanpur (IITK),India,65.1,73.7,51.4,35.8,19.7,
451-500,401-450,Istanbul University,Turkey,47.8,60.3,62.3,41.3,53.7,
451-500,351-400,Karl-Franzens-Universitaet Graz,Austria,50.6,49.6,64.6,47.3,39.3,
451-500,451-500,Kyungpook National University,South Korea,47.5,52.1,70.3,53.5,29.3,
451-500,451-500,Leibniz University Hannover,Germany,51.1,56.2,65.6,42.7,41,
451-500,501-550,"Manipal Academy of Higher Education, Manipal, Karnataka, India",India,41.2,70.8,67,47.3,53.6,
451-500,501-550,Mansoura University,Egypt,47.6,55.7,67.1,44.8,48.7,
451-500,551-600,Northwest Agriculture and Forestry University,China (Mainland),43.9,36.2,74.3,58,45.9,
451-500,401-450,Norwegian University of Life Sciences (UMB),Norway,52,43.1,68,45.4,51.1,
451-500,551-600,Shenzhen University,China (Mainland),41.3,32.3,77.5,62.2,34.3,
451-500,451-500,Southern University of Science and Technology,China (Mainland),43.9,38.5,83.3,58.1,25.4,
451-500,451-500,Technische Universität Braunschweig,Germany,49.4,37.6,68.3,48.1,45.1,
451-500,401-450,Temple University,United States,33.2,47.4,87.2,59.5,48.9,
451-500,401-450,Tokyo University of Agriculture and Technology ,Japan,55.7,53.1,60.6,43.1,33.1,
451-500,451-500,Universidad de los Andes,Colombia,66.4,70.8,42.5,29.5,28.9,
451-500,451-500,Universidade Federal de Viçosa (UFV),Brazil,48.9,52.8,69.7,47.3,26.4,
451-500,401-450,Universidade Federal do Paraná - UFPR,Brazil,51,51.2,70.7,44.1,36.4,
451-500,501-550,Università degli Studi di Perugia,Italy,44.3,33.2,76.1,53.1,55,
451-500,351-400,Universität Innsbruck,Austria,50.2,49.9,67.6,48.1,44.5,
451-500,401-450,Universitat Politècnica de València,Spain,47,55.7,70.9,46.7,47.7,
451-500,451-500,Université de Nantes,France,42.1,35.1,78.2,54.6,52.1,
451-500,451-500,Université de Rennes 1 (University of Rennes),France,43.1,43.5,75.1,52.8,52.6,
451-500,501-550,Université Paris-Est Créteil,France,35.2,54,75.8,53.3,56.6,
451-500,,Université Sorbonne Paris Nord,France,45,57.9,72.4,46,48.6,
451-500,451-500,University of Aveiro,Portugal,47.8,43.6,69.9,44.8,54.1,
451-500,401-450,University of Belgrade,Serbia,47.1,44.2,67.9,47.8,65,
451-500,401-450,University of Eastern Finland,Finland,38.4,49.5,74.6,54.4,55.9,
451-500,401-450,University of Genoa,Italy,40.9,44.6,75.8,55.1,59.4,
451-500,501-550,University of Kentucky,United States,39.3,50.4,76.1,57.4,50.6,
451-500,451-500,University of Modena and Reggio Emilia,Italy,40.7,39.9,78.3,54,43.9,
451-500,401-450,University of Notre Dame,United States,41.6,59.1,72.6,50.1,50.9,
451-500,501-550,University of Oregon,United States,41.3,58.7,77.5,51.6,29.6,
451-500,451-500,University of South Carolina,United States,42.7,47.3,72.6,49.5,48.2,
451-500,451-500,University of Surrey,United Kingdom,44.1,58,71.7,49.8,46.2,
451-500,451-500,University of Szeged,Hungary,47.3,58.8,66.9,43.8,57.3,
451-500,401-450,University of Texas Dallas,United States,37.9,54.9,80.2,56.4,36.8,
451-500,,University of Twente,Netherlands,44.1,61.4,73,48.4,39,
451-500,401-450,University of Zagreb,Croatia,45.2,50.4,70.6,45.7,60.8,
451-500,451-500,Virginia Commonwealth University,United States,37.5,50.2,79.4,57,48.4,
451-500,401-450,Wake Forest University,United States,33.7,40.4,81,59.8,52,
501-550,501-550,Aalto University,Finland,41.2,55.4,69.6,49,39.6,
501-550,451-500,Aligarh Muslim University,India,50.4,47,67.6,45.4,33.1,
501-550,551-600,Amity University,India,41.9,58.9,67.4,47.8,43.8,
501-550,601-650,Beihang University (former BUAA),China (Mainland),38.3,49.2,79.4,55.9,24.6,
501-550,451-500,East China Normal University,China (Mainland),38.1,40,82.4,59.6,26.5,
501-550,501-550,Eötvös Loránd University,Hungary,41.3,58.9,72.6,48.7,39.6,
501-550,501-550,Gadjah Mada University,Indonesia,60.4,65.7,50.5,32.9,26.1,
501-550,551-600,Gazi Üniversitesi,Turkey,45.9,55.6,64.6,46.7,39.3,
501-550,401-450,Gwangju Institute of Science and Technology (GIST),South Korea,54.5,56.3,63,42.7,11.5,
501-550,451-500,Heriot-Watt University,United Kingdom,47.8,62.2,65.8,42,35.5,
501-550,501-550,Inha University,South Korea,49.6,53.4,67.2,43.1,30.3,
501-550,451-500,Kaohsiung Medical University,Taiwan,45,51,71.3,48.7,27.6,
501-550,551-600,Koç University,Turkey,53.9,61.2,55.9,38.5,41.4,
501-550,551-600,Kumamoto University,Japan,41.2,36.2,73.8,52.6,43.4,
501-550,501-550,Lanzhou University,China (Mainland),45.5,31.3,74.3,55.9,32.9,
501-550,501-550,Middle East Technical University,Turkey,57.7,64.6,53.1,34.4,30.7,
501-550,501-550,Murdoch University,Australia,42.5,44.2,70.3,47,56,
501-550,501-550,Okayama University,Japan,42.2,41.4,70.8,53.5,44.2,
501-550,501-550,Oxford Brookes University,United Kingdom,54.7,73.8,47.7,38.5,41,
501-550,501-550,Politecnico di Torino,Italy,45.2,69.4,64.9,42,40.2,
501-550,501-550,Scuola Superiore Sant'Anna Pisa,Italy,47.9,52.7,63,46.7,36.5,
501-550,501-550,Skolkovo Institute of Science and Technology,Russia,50.4,44.7,67.4,45.4,29.8,
501-550,551-600,Southeast University,China (Mainland),32.2,49.3,79.4,62.2,34.5,
501-550,,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,50.3,65.5,60.6,42.4,30.8,
501-550,451-500,Tampere University,Finland,36.8,49.3,74.9,51.1,54.1,
501-550,451-500,Tokyo University of Science,Japan,50.2,55.3,64.1,43.8,24.6,
501-550,501-550,Universidad de Oviedo,Spain,43.7,43.8,70,50.6,44.8,
501-550,451-500,Universidade de Brasília,Brazil,48,58.3,65,42.4,31.1,
501-550,551-600,Universidade de Vigo,Spain,47.8,51.8,65.2,40.1,50.8,
501-550,551-600,Universita' Politecnica delle Marche,Italy,45.7,42,70.8,44.1,49.7,
501-550,501-550,Universität des Saarlandes,Germany,36.4,22.7,79.7,59.1,55.5,
501-550,451-500,Universität Stuttgart,Germany,45,53.4,66.3,46.4,42.5,
501-550,551-600,Université de Sherbrooke,Canada,36,67.1,76,51.6,37.9,
501-550,451-500,University of Hohenheim,Germany,45.5,52.2,66.6,43.8,50.7,
501-550,601-650,University of Jordan,Jordan,53.8,66.6,52,33.9,45.3,
501-550,451-500,University of Ljubljana,Slovenia,40.6,45.9,70.7,50.6,55.9,
501-550,551-600,University of Murcia,Spain,44.6,49.7,66.7,42.7,54,
501-550,451-500,University of Oulu,Finland,39.9,47.8,73.2,49.8,43.7,
501-550,551-600,University of Palermo,Italy,38.8,47.8,74,50.8,47.5,
501-550,551-600,University of Siena,Italy,43,33.7,73.2,48.7,47.8,
501-550,551-600,University of South Australia,Australia,40.2,54.5,73,49.3,46.7,
501-550,451-500,University of the Punjab,Pakistan,52.1,63.7,58.4,40.1,27,
501-550,501-550,University of Trento,Italy,35.6,49.7,79.3,54,38.4,
501-550,501-550,University of Trieste,Italy,41.7,38.5,73.3,50.6,47.4,
501-550,501-550,Verona University,Italy,31.4,51.6,77.6,56.1,58.7,
501-550,451-500,Vilnius University ,Lithuania,39.4,56.9,70.7,45.4,55.5,
501-550,551-600,Warsaw University of Life Sciences – SGGW (WULS-SGGW),Poland,44.5,48.8,62.6,43.1,57.7,
551-600,501-550,"Adam Mickiewicz University, Poznań",Poland,45.3,49.5,65.6,44.4,38.2,
551-600,601-650,Auburn University,United States,37.6,44.5,71.7,47.3,49.4,
551-600,551-600,Bangor University,United Kingdom,48.1,60.2,57.2,37.6,39.3,
551-600,501-550,Beijing University of Chemical Technology,China (Mainland),38.8,37,82.4,51.6,30.3,
551-600,501-550,Chonnam National University,South Korea,39.4,49.6,72,51.6,34.2,
551-600,401-450,Chungnam National University,South Korea,42.6,52.8,69.4,47.8,35,
551-600,,Czech University of Life Sciences in Prague,Czech Republic,54.3,56.5,49,30.7,47.6,
551-600,501-550,Drexel University,United States,35.3,41.2,78.7,54,39.8,
551-600,501-550,Dublin City University,Ireland,50.4,64.5,54.5,40.5,31.6,
551-600,501-550,East China University of Science and Technology,China (Mainland),37,47.5,77.4,55.1,33.4,
551-600,401-450,Ewha Womans University,South Korea,46.1,57.4,71.1,45.4,16.6,
551-600,601-650,Hong Kong Baptist University,Hong Kong SAR,43.2,55,68.7,48.1,22.2,
551-600,551-600,ITMO University,Russia,39.9,65.8,64.5,43.8,50.1,
551-600,501-550,Jiangnan University,China (Mainland),36.3,52.1,72,53.5,42.4,
551-600,501-550,Kanazawa University,Japan,41.9,38.1,74,52.6,36.2,
551-600,601-650,Khalifa University of Science and Technology,United Arab Emirates,54.2,59.7,49.9,35.8,37.6,
551-600,601-650,Medical College of Wisconsin,United States,29.5,43.8,84.4,57.8,48.5,
551-600,551-600,National Sun Yat-sen University,Taiwan,50.7,60.2,59.6,39.7,21.2,
551-600,601-650,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,54.5,61.7,53.1,34.9,32.8,
551-600,501-550,National University of Sciences And Technology (NUST) Islamabad,Pakistan,51.2,62.9,56.9,38.9,32.3,
551-600,551-600,Ocean University of China,China (Mainland),44.9,30.7,71.1,47.8,34.4,
551-600,501-550,Pontificia Universidad Javeriana,Colombia,56.6,63.6,42.6,32.3,41.8,
551-600,451-500,Pusan National University,South Korea,43.2,51.5,72.1,47.6,27.7,
551-600,601-650,Royal College of Surgeons in Ireland (RCSI),Ireland,39.3,56.9,70.7,47,40,
551-600,501-550,"Royal Veterinary College, University of London",United Kingdom,44,45,63.9,43.8,52.1,
551-600,551-600,RUDN University,Russia,55,69.1,50,33.9,38,
551-600,551-600,Rutgers University–Newark,United States,39.8,49.8,68.5,49.8,35.7,
551-600,501-550,Thomas Jefferson University,United States,33.5,11.1,84.2,64.6,45.7,
551-600,501-550,Tomsk State University,Russia,59,69.5,46.6,30.7,33.1,
551-600,501-550,Universidad Austral de Chile,Chile,54.9,68.4,47.9,31.3,42.9,
551-600,501-550,Universidad de Córdoba - España,Spain,46.5,34.4,66,42.7,48,
551-600,501-550,Universidad de Guadalajara (UDG),Mexico,51.7,64.7,54.6,39.3,31.9,
551-600,551-600,Universidad de la República (Udelar),Uruguay,47.4,55.7,61.3,41.6,31.4,
551-600,501-550,Universidad de Zaragoza,Spain,37.3,51.4,73,47,48.1,
551-600,501-550,Universidad Nacional de Córdoba - UNC,Argentina,54.1,66.1,56.4,39.3,20,
551-600,551-600,Universidade Federal de Santa Catarina ,Brazil,49.2,49.6,66.7,40.1,33,
551-600,501-550,Universidade Federal de São Carlos (UFSCar),Brazil,51.6,53.4,60.9,39.7,34.3,
551-600,551-600,Universitas Indonesia,Indonesia,56.8,67.6,48.7,35.4,32,
551-600,551-600,Universität Bremen,Germany,47.5,58.2,61.1,39.3,39.6,
551-600,551-600,Universität Potsdam,Germany,45.7,35.7,68.8,45.7,46.4,
551-600,551-600,Universität Rostock,Germany,40.9,24.6,69.8,47.6,58,
551-600,501-550,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,54.4,65.6,50.8,35.8,25.4,
551-600,501-550,University of Houston,United States,39.7,45,74.7,49.5,42.1,
551-600,501-550,University of Kent,United Kingdom,42.5,54.7,65.4,48.7,42,
551-600,551-600,University of Oklahoma,United States,32.8,35.7,79.3,56.4,44,
551-600,551-600,University of Parma,Italy,35.2,44.6,75,50.3,44.9,
551-600,451-500,University of Plymouth,United Kingdom,48.6,57.8,55,41.6,38,
551-600,551-600,University of Science and Technology Beijing,China (Mainland),45.4,54.7,71.2,44.8,20.8,
551-600,551-600,University of the Philippines,Philippines,55,61.5,51.1,35.4,37.2,
551-600,551-600,University of Veterinary Medicine Vienna,Austria,44.5,28.2,69.1,46.4,51.3,
551-600,451-500,Wayne State University,United States,37.6,24.1,77.7,57,48.4,
601-650,451-500,Aalborg University,Denmark,39.4,54.2,63.7,44.1,43.5,
601-650,,Airlangga University,Indonesia,57.4,68.5,42.8,29.5,27.1,
601-650,,Al-Azhar University,Egypt,43,55.2,64.9,42.7,30.4,
601-650,551-600,Bilkent University,Turkey,51.1,62.8,59.6,35.8,21.9,
601-650,551-600,Brandeis University,United States,45.1,42.7,60.6,47,24.5,
601-650,601-650,Georgia State University,United States,29.9,58.8,75.2,51.3,38.9,
601-650,601-650,Graz University of Technology,Austria,46.5,45.6,61.1,42.4,37.7,
601-650,,Hunan University ,China (Mainland),30.5,39.5,84.6,57,19.4,
601-650,,Indian Institute of Technology Roorkee (IITR),India,52.5,61.9,53.9,38.1,23.8,
601-650,601-650,Indiana University–Purdue University Indianapolis,United States,29.6,44.2,77.6,52.3,40.8,
601-650,551-600,Institut National des Sciences Appliquées de Lyon (INSA),France,39.2,52.9,66,47.8,41.3,
601-650,,Istanbul Technical University,Turkey,52.1,63.1,51.1,33.9,33.5,
601-650,451-500,Louisiana State University,United States,42.3,36.6,69.5,46.4,34.9,
601-650,601-650,Makerere University,Uganda,46.9,42,59.1,40.5,51.3,
601-650,601-650,Marmara University,Turkey,41.6,51.7,58,40.5,53.5,
601-650,601-650,Nagasaki University,Japan,37.3,27.5,69.2,48.1,55,
601-650,551-600,Nara Institute of Science and Technology,Japan,46.6,42.7,60,43.8,28.3,
601-650,,Northwestern Polytechnical University,China (Mainland),34.5,36,79.1,53.1,32.8,
601-650,,Osaka Metropolitan University,Japan,43.1,50.8,67.8,45.1,27.5,
601-650,,Pirogov Russian National Research Medical University (RNRMU),Russia,47.7,53.3,58.7,39.3,35.6,
601-650,,Sejong University ,South Korea,46.1,56.5,59.6,38.9,33.1,
601-650,,Shoolini University of Biotechnology and Management Sciences,India,57.5,62.9,41.6,30.1,33.4,
601-650,601-650,Soochow University,China (Mainland),29.1,34.3,81.3,64.6,36.7,
601-650,,South China Agricultural University,China (Mainland),35.4,28,76.2,56.1,42,
601-650,551-600,Texas Tech University,United States,39.2,49.4,66.4,43.4,44,
601-650,601-650,TU Dortmund University,Germany,37.4,59.2,63.3,44.4,40.9,
601-650,601-650,Ulster University,United Kingdom,38.3,58.8,59.6,40.5,55.3,
601-650,601-650,Universidad Autónoma de Nuevo León,Mexico,47.6,62.5,53.8,35.8,37.5,
601-650,551-600,Universidad de Costa Rica,Costa Rica,55.5,55.8,46.3,32.3,36.4,
601-650,601-650,Universidad de Puerto Rico,Puerto Rico,46.8,39.6,59.2,42.7,33.8,
601-650,601-650,Universidad de Santiago de Chile (USACH),Chile,55.7,68,45.1,30.7,37.4,
601-650,601-650,Universidad Nacional de Rosario (UNR),Argentina,50.9,62,52.6,35.4,20.9,
