2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
301-350,301-350,University of Saskatchewan,Canada,46.9,61.8,88.1,77.1,,
301-350,351-380,University of Southern Queensland ,Australia,49.2,59.4,84.2,78.5,,
301-350,151-200,University of Stirling,United Kingdom,54.4,59.6,81.6,73.3,,
301-350,251-300,University of Sussex,United Kingdom,50.2,61.6,86.2,76.6,,
301-350,251-300,University of Victoria (UVic),Canada,57.4,53.1,78.5,69.6,,
301-350,,University of Warsaw ,Poland,60.1,66.5,68,62.7,,
301-350,301-350,University of Witwatersrand,South Africa,56.2,54.6,78.5,73.3,,
301-350,301-350,Ural Federal University - UrFU,Russia,62.2,72.4,66.2,55.5,,
301-350,251-300,Westfälische Wilhelms-Universität Münster ,Germany,54.1,47.5,86.3,75.5,,
301-350,201-250,Wuhan University,China (Mainland),56.7,74.3,73.8,64.4,,
351-400,,Al-Farabi Kazakh National University,Kazakhstan,71.2,73.6,51.4,46.9,,
351-400,,Auckland University of Technology (AUT),New Zealand,48.9,60.1,81.1,73.9,,
351-400,,Case Western Reserve University,United States,47.9,55.9,84,77.1,,
351-400,351-380,Central Queensland University (CQUniversity Australia),Australia,47,61.4,84.9,78,,
351-400,251-300,Christian-Albrechts-University zu Kiel,Germany,51,39.7,84.2,76.6,,
351-400,301-350,Clemson University,United States,47,49,84.8,81.1,,
351-400,,Indian Institute of Technology Kharagpur (IIT-KGP),India,63.8,73.4,60.8,52.9,,
351-400,251-300,Indiana University–Purdue University Indianapolis,United States,52.1,35,83.9,79.4,,
351-400,351-380,Kent State University,United States,47.4,56.5,83.7,76.6,,
351-400,,L.N. Gumilyov Eurasian National University (ENU),Kazakhstan,69.8,72.1,53.7,46.9,,
351-400,351-380,Maynooth University,Ireland,52.2,59.5,76.5,69.6,,
351-400,351-380,Middlesex University,United Kingdom,46.1,49.3,87.6,79.4,,
351-400,,Murdoch University,Australia,44.6,48.8,90.9,81.5,,
351-400,251-300,National Sun Yat-sen University,Taiwan,52.9,57.6,79.4,71.6,,
351-400,301-350,Northeastern University,United States,46.2,61,87.6,73.3,,
351-400,,Northern Arizona University,United States,57.1,32.3,80.3,69,,
351-400,301-350,Nottingham Trent University,United Kingdom,51.5,62.1,79.5,73.3,,
351-400,301-350,Suleyman Demirel University,Turkey,66.1,51.7,60.5,56.6,,
351-400,,Swinburne University of Technology,Australia,48.8,52.7,86.6,78,,
351-400,,Syracuse University,United States,46.5,55.3,85,77.5,,
351-400,,Temple University,United States,47.4,46.1,86.4,81.5,,
351-400,301-350,The Hebrew University of Jerusalem,Israel,51.3,46.3,82.3,72.8,,
351-400,,Tilburg University,Netherlands,47.3,50.4,86.4,79.4,,
351-400,301-350,Universidad Alberto Hurtado,Chile,57.1,67.4,70.7,65.2,,
351-400,301-350,Universidad de Guadalajara (UDG),Mexico,62.9,67,63.2,56.6,,
351-400,251-300,Universidad de Zaragoza,Spain,54,40.1,80.2,75,,
351-400,,Universidad Nacional de Córdoba - UNC,Argentina,65.6,60.2,58.2,58.8,,
351-400,301-350,Università Cattolica del Sacro Cuore,Italy,56.8,66.9,70.9,65.2,,
351-400,301-350,Université Paris Cité,France,57.2,46.6,74.6,70.9,,
351-400,,Université Paris-Saclay,France,57.6,60.6,74.2,62.7,,
351-400,,Universiti Teknologi MARA - UiTM,Malaysia,54.5,58.7,73,73.9,,
351-400,,University at Buffalo SUNY,United States,49.6,47.2,84.1,77.5,,
351-400,301-350,University of Belgrade,Serbia,58.2,52,77.5,62.7,,
351-400,351-380,University of Central Florida,United States,49.3,42.8,85.8,80.7,,
351-400,301-350,University of Coimbra,Portugal,59,47.3,73.2,64.4,,
351-400,351-380,University of Delaware,United States,47.9,40.7,86,82.7,,
351-400,301-350,University of Notre Dame,United States,51.2,58.4,79.4,72.8,,
351-400,301-350,University of Pretoria,South Africa,53.3,53.7,75.5,70.9,,
351-400,251-300,University of Rochester,United States,48.5,54.7,88.9,75.5,,
351-400,301-350,University of South Africa,South Africa,49.9,49.4,80.1,79.4,,
351-400,351-380,University of Strathclyde,United Kingdom,50,54.8,83.4,75,,
351-400,,University of the Basque Country,Spain,52.5,47,80.3,76.1,,
351-400,,University of the Philippines,Philippines,57.2,69.7,70.7,58.8,,
351-400,351-380,Waseda University,Japan,59.4,69.5,68.7,59.9,,
401-420,351-380,"Adam Mickiewicz University, Poznań",Poland,53.4,60.4,72.9,69.6,,
401-420,301-350,"Birkbeck, University of London",United Kingdom,49.1,43,85.5,75.5,,
401-420,,Chalmers University of Technology,Sweden,56.7,50.2,73.2,64.4,,
401-420,301-350,Chung-Ang University (CAU),South Korea,51.1,55.3,78.1,71.6,,
401-420,,Jagiellonian University,Poland,54,60.5,76.8,63.6,,
401-420,351-380,Liverpool John Moores University,United Kingdom,47.7,48.4,84.7,76.6,,
401-420,301-350,Miami University,United States,48,45.4,84.4,77.5,,
401-420,301-350,National Chengchi University,Taiwan,49.9,70.4,77.3,68.3,,
401-420,,Rice University,United States,53.1,54.4,78.6,67.5,,
401-420,,State University of Malang,Indonesia,51.2,47.1,76.4,76.6,,
401-420,,Texas Tech University,United States,47.3,46.8,83.6,79.8,,
401-420,351-380,The Hong Kong University of Science and Technology,Hong Kong SAR,54.9,77.1,70.7,57.8,,
401-420,,Universidad Nacional Mayor de San Marcos,Peru,60.3,64.9,61.2,59.9,,
401-420,251-300,Universität Duisburg-Essen,Germany,50.8,28.1,88.5,75.5,,
401-420,,Université de Sherbrooke,Canada,52.3,51.3,80.3,68.3,,
401-420,301-350,"University of California, Riverside",United States,44.2,52.1,91.3,78,,
401-420,351-380,University of Houston,United States,48.5,42.9,84.1,79.4,,
401-420,351-380,University of Patras,Greece,53.9,48.4,76.3,69,,
401-420,351-380,Washington University in St. Louis,United States,47.6,50.5,85,76.6,,
401-420,,Zayed University,United Arab Emirates,55.6,65.2,71.8,62.7,,
