core_id,country,city,guide,nid,title,logo,score,rank_display,region,stars,recm,University
587,Australia,Haymarket,0.0,297273,"<div class=""td-wrap""><a href=""/universities/university-technology-sydney"" class=""uni-link"">University of Technology Sydney</a></div>",/sites/default/files/university-of-technology-sydney_592560cf2aeae70239af4ccf_small.jpg,68.7,=103,Oceania,6,0--,University of Technology Sydney
472,Japan,Osaka City,0.0,297628,"<div class=""td-wrap""><a href=""/universities/osaka-university"" class=""uni-link"">Osaka University</a></div>",/sites/default/files/osaka-university_472_small.jpg,68.6,=106,Asia,0,0--,Osaka University
107,Chile,Santiago,0.0,294549,"<div class=""td-wrap""><a href=""/universities/pontificia-universidad-cat%C3%B3lica-de-chile-uc"" class=""uni-link"">Pontificia Universidad Católica de Chile (UC)</a></div>",/sites/default/files/pontificia-universidad-catlica-de-chile-uc_107_small.jpg,68.6,=106,Latin America,0,0--,Pontificia Universidad Católica de Chile (UC)
418,Russia,Moscow,0.0,294842,"<div class=""td-wrap""><a href=""/universities/lomonosov-moscow-state-university"" class=""uni-link"">Lomonosov Moscow State University</a></div>",/sites/default/files/lomonosov-moscow-state-university-_592560cf2aeae70239af4c27_small.jpg,68.5,=108,Europe,0,0--,Lomonosov Moscow State University
772,Austria,Vienna,0.0,297059,"<div class=""td-wrap""><a href=""/universities/wu-vienna-university-economics-business"" class=""uni-link"">WU (Vienna University of Economics and Business)</a></div>",/sites/default/files/wu-vienna-university-of-economics-and-business_592560cf2aeae70239af4d89_small.jpg,68.5,=108,Europe,0,0--,WU (Vienna University of Economics and Business)
6,Denmark,Aarhus,0.0,294648,"<div class=""td-wrap""><a href=""/universities/aarhus-university"" class=""uni-link"">Aarhus University</a></div>",/sites/default/files/aarhus-university_592560cf2aeae70239af4a8a_small.jpg,68.4,=110,Europe,0,1--,Aarhus University
377,Netherlands,Maastricht,0.0,293985,"<div class=""td-wrap""><a href=""/universities/maastricht-university"" class=""uni-link"">Maastricht University </a></div>",/sites/default/files/maastricht-university_377_small.jpg,68.4,=110,Europe,0,0--,Maastricht University 
359,United Kingdom,London,0.0,294022,"<div class=""td-wrap""><a href=""/universities/queen-mary-university-london"" class=""uni-link"">Queen Mary University of London</a></div>",/sites/default/files/queen-mary-university-of-london_592560cf2aeae70239af4bea_small.jpg,68.2,=112,Europe,0,0--,Queen Mary University of London
667,United States,Seattle,0.0,297194,"<div class=""td-wrap""><a href=""/universities/university-washington"" class=""uni-link"">University of Washington</a></div>",/sites/default/files/university-of-washington_592560cf2aeae70239af4d1e_small.jpg,68.2,=112,North America,0,0--,University of Washington
710,Denmark,Frederiksberg,0.0,297338,"<div class=""td-wrap""><a href=""/universities/copenhagen-business-school"" class=""uni-link"">Copenhagen Business School</a></div>",/sites/default/files/copenhagen-business-school_710_small.jpg,68.1,=114,Europe,0,0--,Copenhagen Business School
688,South Korea,Seoul,0.0,297129,"<div class=""td-wrap""><a href=""/universities/yonsei-university"" class=""uni-link"">Yonsei University</a></div>",/sites/default/files/yonsei-university_688_small.jpg,68.1,=114,Asia,0,0--,Yonsei University
465,United States,Columbus,0.0,294741,"<div class=""td-wrap""><a href=""/universities/ohio-state-university"" class=""uni-link"">The Ohio State University</a></div>",/sites/default/files/the-ohio-state-university_465_small.jpg,67.9,=116,North America,0,0--,The Ohio State University
2026,China (Mainland),Shanghai,0.0,294996,"<div class=""td-wrap""><a href=""/universities/shanghai-university-finance-economics"" class=""uni-link"">Shanghai University of Finance and Economics</a></div>",/sites/default/files/shanghai-university-of-finance-and-economics_2026_small.jpg,67.9,=116,Asia,0,0--,Shanghai University of Finance and Economics
891,China (Mainland),Xiamen,0.0,296994,"<div class=""td-wrap""><a href=""/universities/xiamen-university"" class=""uni-link"">Xiamen University</a></div>",/sites/default/files/xiamen-university_891_small.jpg,67.8,118,Asia,0,0--,Xiamen University
577,Sweden,Stockholm,0.0,297278,"<div class=""td-wrap""><a href=""/universities/stockholm-university"" class=""uni-link"">Stockholm University</a></div>",/sites/default/files/stockholm-university_577_small.jpg,67.7,=119,Europe,0,0--,Stockholm University
383,Malaysia,Kuala Lumpur,0.0,294877,"<div class=""td-wrap""><a href=""/universities/universiti-malaya-um"" class=""uni-link"">Universiti Malaya (UM)</a></div>",/sites/default/files/universiti-malaya-um_383_small.jpg,67.7,=119,Asia,5,0--,Universiti Malaya (UM)
336,Switzerland,Lausanne,0.0,294085,"<div class=""td-wrap""><a href=""/universities/university-lausanne"" class=""uni-link"">University of Lausanne</a></div>",/sites/default/files/university-of-lausanne_592560cf2aeae70239af4bd3_small.jpg,67.7,=119,Europe,0,0--,University of Lausanne
167,Ireland,Dublin,0.0,294491,"<div class=""td-wrap""><a href=""/universities/trinity-college-dublin-university-dublin"" class=""uni-link"">Trinity College Dublin, The University of Dublin</a></div>",/sites/default/files/trinity-college-dublin-the-university-of-dublin_167_small.jpg,67.5,122,Europe,0,0--,"Trinity College Dublin, The University of Dublin"
396,Canada,Montreal,0.0,294864,"<div class=""td-wrap""><a href=""/universities/mcgill-university"" class=""uni-link"">McGill University</a></div>",/sites/default/files/mcgill-university_592560cf2aeae70239af4c10_small.jpg,67.4,=123,North America,0,0--,McGill University
550,Brazil,São Paulo,0.0,297422,"<div class=""td-wrap""><a href=""/universities/universidade-de-sao-paulo"" class=""uni-link"">Universidade de São Paulo</a></div>",/sites/default/files/universidade-de-so-paulo_550_small.jpg,67.4,=123,Latin America,0,0--,Universidade de São Paulo
674,Canada,London,0.0,297187,"<div class=""td-wrap""><a href=""/universities/western-university"" class=""uni-link"">Western University</a></div>",/sites/default/files/the-university-of-western-ontario_674_small.jpg,67.3,125,North America,6,0--,Western University
510,United States,West Lafayette,0.0,297485,"<div class=""td-wrap""><a href=""/universities/purdue-university"" class=""uni-link"">Purdue University</a></div>",/sites/default/files/purdue-university_510_small.jpg,67.2,=126,North America,0,0--,Purdue University
656,United States,Charlottesville,0.0,297205,"<div class=""td-wrap""><a href=""/universities/university-virginia"" class=""uni-link"">University of Virginia</a></div>",/sites/default/files/university-of-virginia_656_small.jpg,67.2,=126,North America,0,0--,University of Virginia
652,Austria,Vienna,0.0,297209,"<div class=""td-wrap""><a href=""/universities/university-vienna"" class=""uni-link"">University of Vienna</a></div>",/sites/default/files/university-of-vienna_652_small.jpg,66.9,=128,Europe,0,0--,University of Vienna
156,India,New Delhi,0.0,294501,"<div class=""td-wrap""><a href=""/universities/university-delhi"" class=""uni-link"">University of Delhi</a></div>",/sites/default/files/university-of-delhi_156_small.jpg,66.9,=128,Asia,0,0--,University of Delhi
665,Japan,Tokyo,0.0,297196,"<div class=""td-wrap""><a href=""/universities/waseda-university"" class=""uni-link"">Waseda University</a></div>",/sites/default/files/waseda-university_592560cf2aeae70239af4d1c_small.jpg,66.9,=128,Asia,0,0--,Waseda University
585,United Kingdom,Brighton,0.0,296147,"<div class=""td-wrap""><a href=""/universities/university-sussex"" class=""uni-link"">University of Sussex</a></div>",/sites/default/files/university-of-sussex_592560cf2aeae70239af4ccd_small.jpg,66.8,131,Europe,0,0--,University of Sussex
206,Brazil,São Paulo,0.0,294417,"<div class=""td-wrap""><a href=""/universities/fundacao-getulio-vargas-fgv"" class=""uni-link"">Fundação Getulio Vargas (FGV)</a></div>",/sites/default/files/fundao-getulio-vargas-fgv_206_small.jpg,66.6,132,Latin America,0,0--,Fundação Getulio Vargas (FGV)
513,Canada,Kingston,0.0,297462,"<div class=""td-wrap""><a href=""/universities/queens-university-kingston"" class=""uni-link"">Queen's University at Kingston</a></div>",/sites/default/files/queens-university-at-kingston_513_small.jpg,66.5,=133,North America,0,0--,Queen's University at Kingston
689,United Kingdom,York,0.0,297128,"<div class=""td-wrap""><a href=""/universities/university-york"" class=""uni-link"">University of York</a></div>",/sites/default/files/university-of-york_689_small.jpg,66.5,=133,Europe,0,0--,University of York
59,United Kingdom,Birmingham,0.0,294597,"<div class=""td-wrap""><a href=""/universities/university-birmingham"" class=""uni-link"">University of Birmingham</a></div>",/sites/default/files/university-of-birmingham_59_small.jpg,66.4,135,Europe,0,0--,University of Birmingham
215,Germany,Berlin,0.0,294382,"<div class=""td-wrap""><a href=""/universities/freie-universitaet-berlin"" class=""uni-link"">Freie Universitaet Berlin</a></div>",/sites/default/files/freie-universitaet-berlin_215_small.jpg,66.3,=136,Europe,0,0--,Freie Universitaet Berlin
357,United Kingdom,London,0.0,294029,"<div class=""td-wrap""><a href=""/universities/kings-college-london"" class=""uni-link"">King's College London</a></div>",/sites/default/files/kings-college-london_357_small.jpg,66.3,=136,Europe,0,0--,King's College London
445,Spain,Pamplona,0.0,294793,"<div class=""td-wrap""><a href=""/universities/university-navarra"" class=""uni-link"">University of Navarra</a></div>",/sites/default/files/university-of-navarra_592560cf2aeae70239af4c40_small.jpg,66.2,138,Europe,0,0--,University of Navarra
223,United States,Ashburn,0.0,294358,"<div class=""td-wrap""><a href=""/universities/george-washington-university"" class=""uni-link"">George Washington University</a></div>",/sites/default/files/george-washington-university_223_small.jpg,66.1,=139,North America,0,0--,George Washington University
2154,Russia,Moscow,0.0,295117,"<div class=""td-wrap""><a href=""/universities/plekhanov-russian-university-economics"" class=""uni-link"">Plekhanov Russian University of Economics</a></div>",/sites/default/files/plekhanov-russian-university-of-economics_2154_small.jpg,66.1,=139,Europe,5,0--,Plekhanov Russian University of Economics
214,Germany,Frankfurt,0.0,294384,"<div class=""td-wrap""><a href=""/universities/goethe-university-frankfurt-am-main"" class=""uni-link"">Goethe-University Frankfurt am Main</a></div>",/sites/default/files/universitt-frankfurt-am-main_214_small.jpg,66.1,=139,Europe,0,0--,Goethe-University Frankfurt am Main
224,United States,Washington D.C.,0.0,294355,"<div class=""td-wrap""><a href=""/universities/georgetown-university"" class=""uni-link"">Georgetown University</a></div>",/sites/default/files/georgetown-university_224_small.jpg,66.0,=142,North America,0,0--,Georgetown University
533,Italy,Rome,0.0,297487,"<div class=""td-wrap""><a href=""/universities/university-rome-tor-vergata"" class=""uni-link"">University of Rome ""Tor Vergata""</a></div>",/sites/default/files/university-of-rome-tor-vergata_592560cf2aeae70239af4c99_small.jpg,66.0,=142,Europe,0,0--,"University of Rome ""Tor Vergata"""
659,Netherlands,Wageningen,0.0,297202,"<div class=""td-wrap""><a href=""/universities/wageningen-university-research"" class=""uni-link"">Wageningen University & Research</a></div>",/sites/default/files/wageningen-university_659_small.jpg,66.0,=142,Europe,0,0--,Wageningen University & Research
594,Mexico,Monterrey,0.0,297267,"<div class=""td-wrap""><a href=""/universities/tecnologico-de-monterrey"" class=""uni-link"">Tecnológico de Monterrey</a></div>",/sites/default/files/instituto-tecnolgico-y-de-estudios-superiores-de-monterrey_592560cf2aeae70239af4cd6_small.jpg,65.9,145,Latin America,6,1--,Tecnológico de Monterrey
371,Sweden,Lund,0.0,293996,"<div class=""td-wrap""><a href=""/universities/lund-university"" class=""uni-link"">Lund University</a></div>",/sites/default/files/lund-university_371_small.jpg,65.8,=146,Europe,0,0--,Lund University
532,Italy,Rome,0.0,297489,"<div class=""td-wrap""><a href=""/universities/sapienza-university-rome"" class=""uni-link"">Sapienza University of Rome</a></div>",/sites/default/files/sapienza-university-of-rome_592560cf2aeae70239af4c97_small.jpg,65.8,=146,Europe,0,0--,Sapienza University of Rome
267,Hong Kong SAR,Hong Kong,0.0,294257,"<div class=""td-wrap""><a href=""/universities/hong-kong-polytechnic-university"" class=""uni-link"">The Hong Kong Polytechnic University</a></div>",/sites/default/files/the-hong-kong-polytechnic-university_267_small.jpg,65.8,=146,Asia,0,0--,The Hong Kong Polytechnic University
200,United Kingdom,Colchester,0.0,294434,"<div class=""td-wrap""><a href=""/universities/essex-university"" class=""uni-link"">Essex, University of</a></div>",/sites/default/files/university-of-essex_592560cf2aeae70239af4b4c_small.jpg,65.8,=146,Europe,0,0--,"Essex, University of"
424,United States,Chapel Hill,0.0,294836,"<div class=""td-wrap""><a href=""/universities/university-north-carolina-chapel-hill"" class=""uni-link"">University of North Carolina, Chapel Hill</a></div>",/sites/default/files/university-of-north-carolina-chapel-hill_424_small.jpg,65.8,=146,North America,0,0--,"University of North Carolina, Chapel Hill"
261,Finland,Espoo,0.0,294263,"<div class=""td-wrap""><a href=""/universities/aalto-university"" class=""uni-link"">Aalto University</a></div>",/sites/default/files/aalto-university_261_small.jpg,0.0,151-200,Europe,0,0--,Aalto University
25,United States,Phoenix,0.0,294631,"<div class=""td-wrap""><a href=""/universities/arizona-state-university"" class=""uni-link"">Arizona State University</a></div>",/sites/default/files/arizona-state-university_592560cf2aeae70239af4a9c_small.jpg,0.0,151-200,North America,0,0--,Arizona State University
112,Austria,Vienna,0.0,294544,"<div class=""td-wrap""><a href=""/universities/central-european-university"" class=""uni-link"">Central European University</a></div>",/sites/default/files/ceu_onlyletters_logo_2020-04-48x48.jpg,0.0,151-200,Europe,0,0--,Central European University
117,Czech Republic,Prague,0.0,294539,"<div class=""td-wrap""><a href=""/universities/charles-university"" class=""uni-link"">Charles University</a></div>",/sites/default/files/charles-university_117_small.jpg,0.0,151-200,Europe,0,0--,Charles University
354,United Kingdom,London,0.0,294034,"<div class=""td-wrap""><a href=""/universities/city-university-london"" class=""uni-link"">City, University of London</a></div>",/sites/default/files/city-university-of-london_354_small.jpg,0.0,151-200,Europe,0,0--,"City, University of London"
2,Australia,Geelong,0.0,884388,"<div class=""td-wrap""><a href=""/universities/deakin-university"" class=""uni-link"">Deakin University</a></div>",/sites/default/files/download-48x48.png,0.0,151-200,Oceania,0,0--,Deakin University
15283,Italy,Florence,0.0,294472,"<div class=""td-wrap""><a href=""/universities/european-university-institute"" class=""uni-link"">European University Institute</a></div>",/sites/default/files/european-university-institute_15283_small.jpg,0.0,151-200,Europe,0,0--,European University Institute
234,Germany,Göttingen,0.0,294311,"<div class=""td-wrap""><a href=""/universities/university-gottingen"" class=""uni-link"">University of Göttingen</a></div>",/sites/default/files/university-of-gttingen_234_small.jpg,0.0,151-200,Europe,0,0--,University of Göttingen
250,South Korea,Seoul,0.0,294273,"<div class=""td-wrap""><a href=""/universities/hanyang-university"" class=""uni-link"">Hanyang University</a></div>",/sites/default/files/hanyang-university_250_small.jpg,0.0,151-200,Asia,0,0--,Hanyang University
256,Israel,Jerusalem,0.0,294267,"<div class=""td-wrap""><a href=""/universities/hebrew-university-jerusalem"" class=""uni-link"">The Hebrew University of Jerusalem</a></div>",/sites/default/files/the-hebrew-university-of-jerusalem_256_small.jpg,0.0,151-200,Asia,0,0--,The Hebrew University of Jerusalem
289,United States,Bloomington,0.0,294235,"<div class=""td-wrap""><a href=""/universities/indiana-university-bloomington"" class=""uni-link"">Indiana University Bloomington</a></div>",/sites/default/files/indiana-university-bloomington_289_small.jpg,0.0,151-200,North America,0,0--,Indiana University Bloomington
324,South Korea,Daejeon,0.0,294124,"<div class=""td-wrap""><a href=""/universities/kaist-korea-advanced-institute-science-technology"" class=""uni-link"">KAIST - Korea Advanced Institute of Science & Technology</a></div>",/sites/default/files/kaist-korea-advanced-institute-of-science-technology_324_small.jpg,0.0,151-200,Asia,0,0--,KAIST - Korea Advanced Institute of Science & Technology
320,Japan,Kobe City,0.0,294136,"<div class=""td-wrap""><a href=""/universities/kobe-university"" class=""uni-link"">Kobe University</a></div>",/sites/default/files/kobe-university_320_small.jpg,0.0,151-200,Asia,0,0--,Kobe University
378,Australia,Sydney,0.0,293982,"<div class=""td-wrap""><a href=""/universities/macquarie-university"" class=""uni-link"">Macquarie University</a></div>",/sites/default/files/macquarie-university_378_small.jpg,0.0,151-200,Oceania,0,0--,Macquarie University
430,China (Mainland),Nanjing,0.0,294826,"<div class=""td-wrap""><a href=""/universities/nanjing-university"" class=""uni-link"">Nanjing University</a></div>",/sites/default/files/nanjing-university_430_small.jpg,0.0,151-200,Asia,0,0--,Nanjing University
450,United Kingdom,Newcastle upon Tyne,0.0,294781,"<div class=""td-wrap""><a href=""/universities/newcastle-university"" class=""uni-link"">Newcastle University</a></div>",/sites/default/files/newcastle-university_592560cf2aeae70239af4c45_small.jpg,0.0,151-200,Europe,6,0--,Newcastle University
516,Australia,Brisbane,0.0,297459,"<div class=""td-wrap""><a href=""/universities/queensland-university-technology-qut"" class=""uni-link"">Queensland University of Technology (QUT)</a></div>",/sites/default/files/queensland-university-of-technology-qut_592560cf2aeae70239af4c88_small.jpg,0.0,151-200,Oceania,0,0--,Queensland University of Technology (QUT)
259,Germany,Heidelberg,0.0,294265,"<div class=""td-wrap""><a href=""/universities/ruprecht-karls-universitat-heidelberg"" class=""uni-link"">Ruprecht-Karls-Universität Heidelberg</a></div>",/sites/default/files/ruprecht-karls-universitaet-heidelberg_259_small.jpg,0.0,151-200,Europe,0,0--,Ruprecht-Karls-Universität Heidelberg
888,China (Mainland),Guangzhou,0.0,296998,"<div class=""td-wrap""><a href=""/universities/sun-yat-sen-university"" class=""uni-link"">Sun Yat-sen University</a></div>",/sites/default/files/sun-yat-sen-university_888_small.jpg,0.0,151-200,Asia,0,0--,Sun Yat-sen University
601,Israel,Tel Aviv,0.0,297260,"<div class=""td-wrap""><a href=""/universities/tel-aviv-university"" class=""uni-link"">Tel Aviv University</a></div>",/sites/default/files/tel-aviv-university_592560cf2aeae70239af4cde_small.jpg,0.0,151-200,Asia,0,0--,Tel Aviv University
10,Australia,Adelaide,0.0,294644,"<div class=""td-wrap""><a href=""/universities/university-adelaide"" class=""uni-link"">The University of Adelaide</a></div>",/sites/default/files/the-university-of-adelaide_10_small.jpg,0.0,151-200,Oceania,0,0--,The University of Adelaide
673,Australia,Perth,0.0,297188,"<div class=""td-wrap""><a href=""/universities/university-western-australia"" class=""uni-link"">The University of Western Australia</a></div>",/sites/default/files/the-university-of-western-australia_673_small.jpg,0.0,151-200,Oceania,0,0--,The University of Western Australia
367,Colombia,Bogotá,0.0,294011,"<div class=""td-wrap""><a href=""/universities/universidad-de-los-andes"" class=""uni-link"">Universidad de los Andes</a></div>",/sites/default/files/universidad-de-los-andes_592560cf2aeae70239af4bf6_small.jpg,0.0,151-200,Latin America,5,0--,Universidad de los Andes
425,Mexico,Mexico City,0.0,294835,"<div class=""td-wrap""><a href=""/universities/universidad-nacional-autonoma-de-mexico-unam"" class=""uni-link"">Universidad Nacional Autónoma de México  (UNAM)</a></div>",/sites/default/files/universidad-nacional-autnoma-de-mxico-unam_425_small.jpg,0.0,151-200,Latin America,0,0--,Universidad Nacional Autónoma de México  (UNAM)
525,Brazil,Rio de Janeiro,0.0,297503,"<div class=""td-wrap""><a href=""/universities/universidade-federal-do-rio-de-janeiro"" class=""uni-link"">Universidade Federal do Rio de Janeiro</a></div>",/sites/default/files/universidade-federal-do-rio-de-janeiro_525_small.jpg,0.0,151-200,Latin America,0,0--,Universidade Federal do Rio de Janeiro
460,Portugal,Lisbon,0.0,294754,"<div class=""td-wrap""><a href=""/universities/universidade-nova-de-lisboa"" class=""uni-link"">Universidade Nova de Lisboa</a></div>",/sites/default/files/universidade-nova-de-lisboa_460_small.jpg,0.0,151-200,Europe,0,0--,Universidade Nova de Lisboa
764,Italy,Venice,0.0,297066,"<div class=""td-wrap""><a href=""/universities/ca-foscari-university-venice"" class=""uni-link"">Ca' Foscari University of Venice </a></div>",/sites/default/files/ca-foscari-university-of-venice_764_small.jpg,0.0,151-200,Europe,0,0--,Ca' Foscari University of Venice 
406,Italy,Milan,0.0,294854,"<div class=""td-wrap""><a href=""/universities/universita-cattolica-del-sacro-cuore"" class=""uni-link"">Università Cattolica del Sacro Cuore</a></div>",/sites/default/files/Logo-Verticale-RGB-150x150-1-48x48.jpg,0.0,151-200,Europe,0,0--,Università Cattolica del Sacro Cuore
480,Italy,Padova,0.0,297578,"<div class=""td-wrap""><a href=""/universities/universita-di-padova"" class=""uni-link"">Università di Padova</a></div>",/sites/default/files/universitdi-padova_480_small.jpg,0.0,151-200,Europe,0,0--,Università di Padova
43,Spain,Barcelona,0.0,294613,"<div class=""td-wrap""><a href=""/universities/universitat-de-barcelona"" class=""uni-link"">Universitat de Barcelona</a></div>",/sites/default/files/university-of-barcelona_592560cf2aeae70239af4aaf_small.jpg,0.0,151-200,Europe,0,0--,Universitat de Barcelona
322,Germany,Cologne,0.0,294130,"<div class=""td-wrap""><a href=""/universities/university-cologne"" class=""uni-link"">University of Cologne</a></div>",/sites/default/files/university-of-cologne_592560cf2aeae70239af4bc6_small.jpg,0.0,151-200,Europe,0,0--,University of Cologne
417,Canada,Montreal,0.0,294843,"<div class=""td-wrap""><a href=""/universities/universite-de-montreal"" class=""uni-link"">Université de Montréal </a></div>",/sites/default/files/universit-de-montral_417_small.jpg,0.0,151-200,North America,0,0--,Université de Montréal 
620,France,Toulouse,0.0,297241,"<div class=""td-wrap""><a href=""/universities/universite-toulouse-1-capitole"" class=""uni-link"">Université Toulouse 1 Capitole</a></div>",/sites/default/files/universit-toulouse-1-capitole_620_small.jpg,0.0,151-200,Europe,0,0--,Université Toulouse 1 Capitole
385,Malaysia,Seri Kembangan,0.0,294875,"<div class=""td-wrap""><a href=""/universities/universiti-putra-malaysia-upm"" class=""uni-link"">Universiti Putra Malaysia (UPM)</a></div>",/sites/default/files/universiti-putra-malaysia-upm_385_small.jpg,0.0,151-200,Asia,5,0--,Universiti Putra Malaysia (UPM)
386,Malaysia,Gelugor,0.0,294874,"<div class=""td-wrap""><a href=""/universities/universiti-sains-malaysia-usm"" class=""uni-link"">Universiti Sains Malaysia (USM)</a></div>",/sites/default/files/universiti-sains-malaysia-usm_386_small.jpg,0.0,151-200,Asia,0,0--,Universiti Sains Malaysia (USM)
166,Ireland,Dublin,0.0,294492,"<div class=""td-wrap""><a href=""/universities/university-college-dublin"" class=""uni-link"">University College Dublin</a></div>",/sites/default/files/university-college-dublin_166_small.jpg,0.0,151-200,Europe,0,0--,University College Dublin
15,Canada,Edmonton,0.0,294639,"<div class=""td-wrap""><a href=""/universities/university-alberta"" class=""uni-link"">University of Alberta</a></div>",/sites/default/files/university-of-alberta_15_small.jpg,0.0,151-200,North America,0,0--,University of Alberta
26,United States,Tucson,0.0,294630,"<div class=""td-wrap""><a href=""/universities/university-arizona"" class=""uni-link"">The University of Arizona</a></div>",/sites/default/files/the-university-of-arizona_26_small.jpg,0.0,151-200,North America,0,0--,The University of Arizona
91,United States,Santa Barbara,0.0,294565,"<div class=""td-wrap""><a href=""/universities/university-california-santa-barbara-ucsb"" class=""uni-link"">University of California, Santa Barbara (UCSB)</a></div>",/sites/default/files/university-of-california-santa-barbara-ucsb_91_small.jpg,0.0,151-200,North America,0,0--,"University of California, Santa Barbara (UCSB)"
221,Switzerland,Geneva,0.0,294362,"<div class=""td-wrap""><a href=""/universities/university-geneva"" class=""uni-link"">University of Geneva</a></div>",/sites/default/files/university-of-geneva_221_small.jpg,0.0,151-200,Europe,0,0--,University of Geneva
231,United Kingdom,Glasgow,0.0,294322,"<div class=""td-wrap""><a href=""/universities/university-glasgow"" class=""uni-link"">University of Glasgow</a></div>",/sites/default/files/university-of-glasgow_592560cf2aeae70239af4b6c_small.jpg,0.0,151-200,Europe,6,0--,University of Glasgow
338,United Kingdom,Leeds,0.0,294081,"<div class=""td-wrap""><a href=""/universities/university-leeds"" class=""uni-link"">University of Leeds</a></div>",/sites/default/files/University-of-Leeds-2-1-48x48.jpg,0.0,151-200,Europe,0,0--,University of Leeds
394,United States,Amherst,0.0,294866,"<div class=""td-wrap""><a href=""/universities/university-massachusetts-amherst"" class=""uni-link"">University of Massachusetts Amherst</a></div>",/sites/default/files/university-of-massachusetts-amherst_592560cf2aeae70239af4c0e_small.jpg,0.0,151-200,North America,0,0--,University of Massachusetts Amherst
458,United States,Notre Dame,0.0,294761,"<div class=""td-wrap""><a href=""/universities/university-notre-dame"" class=""uni-link"">University of Notre Dame</a></div>",/sites/default/files/university-of-notre-dame_458_small.jpg,0.0,151-200,North America,0,0--,University of Notre Dame
473,Norway,Oslo,0.0,297620,"<div class=""td-wrap""><a href=""/universities/university-oslo"" class=""uni-link"">University of Oslo</a></div>",/sites/default/files/university-of-oslo_473_small.jpg,0.0,151-200,Europe,0,0--,University of Oslo
530,United States,Rochester,0.0,297494,"<div class=""td-wrap""><a href=""/universities/university-rochester"" class=""uni-link"">University of Rochester</a></div>",/sites/default/files/university-of-rochester_592560cf2aeae70239af4c96_small.jpg,0.0,151-200,North America,0,0--,University of Rochester
567,United Kingdom,Southampton,0.0,297288,"<div class=""td-wrap""><a href=""/universities/university-southampton"" class=""uni-link"">University of Southampton</a></div>",/sites/default/files/university-of-southampton_567_small.jpg,0.0,151-200,Europe,0,0--,University of Southampton
570,United Kingdom,St. Andrews,0.0,297285,"<div class=""td-wrap""><a href=""/universities/university-st-andrews"" class=""uni-link"">University of St Andrews</a></div>",/sites/default/files/university-of-st-andrews_570_small.jpg,0.0,151-200,Europe,0,0--,University of St Andrews
643,Sweden,Uppsala,0.0,297218,"<div class=""td-wrap""><a href=""/universities/uppsala-university"" class=""uni-link"">Uppsala University</a></div>",/sites/default/files/uppsala-university_643_small.jpg,0.0,151-200,Europe,0,0--,Uppsala University
646,Netherlands,Utrecht,0.0,297215,"<div class=""td-wrap""><a href=""/universities/utrecht-university"" class=""uni-link"">Utrecht University</a></div>",/sites/default/files/utrecht-university_646_small.jpg,0.0,151-200,Europe,0,0--,Utrecht University
650,New Zealand,"Kelburn, Wellington",0.0,297211,"<div class=""td-wrap""><a href=""/universities/victoria-university-wellington"" class=""uni-link"">Victoria University of Wellington</a></div>",/sites/default/files/victoria-university-of-wellington_592560cf2aeae70239af4d0f_small.jpg,0.0,151-200,Oceania,6,0--,Victoria University of Wellington
668,United States,St. Louis,0.0,297193,"<div class=""td-wrap""><a href=""/universities/washington-university-st-louis"" class=""uni-link"">Washington University in St. Louis</a></div>",/sites/default/files/washington-university-in-st.-louis_668_small.jpg,0.0,151-200,North America,0,0--,Washington University in St. Louis
889,China (Mainland),Wuhan,0.0,296996,"<div class=""td-wrap""><a href=""/universities/wuhan-university"" class=""uni-link"">Wuhan University</a></div>",/sites/default/files/wuhan-university_889_small.jpg,0.0,151-200,Asia,0,0--,Wuhan University
34,Greece,Athens,0.0,294622,"<div class=""td-wrap""><a href=""/universities/athens-university-economics-business"" class=""uni-link"">Athens University of Economics and Business</a></div>",/sites/default/files/athens-university-of-economics-and-business_34_small.jpg,0.0,201-250,Europe,0,0--,Athens University of Economics and Business
869,China (Mainland),Beijing,0.0,297022,"<div class=""td-wrap""><a href=""/universities/beijing-normal-university"" class=""uni-link"">Beijing Normal University </a></div>",/sites/default/files/beijing-normal-university_869_small.jpg,0.0,201-250,Asia,0,0--,Beijing Normal University 
99,United Kingdom,Cardiff,0.0,294557,"<div class=""td-wrap""><a href=""/universities/cardiff-university"" class=""uni-link"">Cardiff University</a></div>",/sites/default/files/cardiff-university_592560cf2aeae70239af4ae6_small.jpg,0.0,201-250,Europe,0,0--,Cardiff University
150,Australia,Perth,0.0,294507,"<div class=""td-wrap""><a href=""/universities/curtin-university"" class=""uni-link"">Curtin University</a></div>",/sites/default/files/curtin-university_150_small.jpg,0.0,201-250,Oceania,6,0--,Curtin University
170,United Kingdom,Durham,0.0,294488,"<div class=""td-wrap""><a href=""/universities/durham-university"" class=""uni-link"">Durham University</a></div>",/sites/default/files/durham-university_170_small.jpg,0.0,201-250,Europe,0,0--,Durham University
198,France,Cergy,0.0,294440,"<div class=""td-wrap""><a href=""/universities/essec-business-school"" class=""uni-link"">ESSEC Business School</a></div>",/sites/default/files/essec-business-school_198_small.jpg,0.0,201-250,Europe,0,0--,ESSEC Business School
225,United States,Atlanta,0.0,294349,"<div class=""td-wrap""><a href=""/universities/georgia-institute-technology"" class=""uni-link"">Georgia Institute of Technology</a></div>",/sites/default/files/georgia-institute-of-technology_225_small.jpg,0.0,201-250,North America,0,0--,Georgia Institute of Technology
